Length,Type,Code,Time (seconds)
4,Digits-Only,4662,0.0031681060791015625
4,Digits-Only,3998,0.0025420188903808594
4,Digits-Only,5857,0.004385948181152344
4,Digits-Only,4776,0.004778146743774414
4,Digits-Only,8880,0.005803823471069336
4,Digits-Only,0024,2.0265579223632812e-05
4,Digits-Only,8641,0.008846044540405273
4,Digits-Only,9537,0.007141828536987305
4,Digits-Only,8298,0.0064280033111572266
4,Digits-Only,5617,0.0035991668701171875
4,Digits-Only,4721,0.0029697418212890625
4,Digits-Only,1898,0.00160980224609375
4,Digits-Only,6775,0.00885319709777832
4,Digits-Only,0850,0.1185610294342041
4,Digits-Only,3376,0.005858182907104492
4,Digits-Only,5878,0.006767749786376953
4,Digits-Only,2570,0.0017938613891601562
4,Digits-Only,7537,0.012933969497680664
4,Digits-Only,0414,0.0008261203765869141
4,Digits-Only,2520,0.004940032958984375
4,Digits-Only,7752,0.013509988784790039
4,Digits-Only,5353,0.005196809768676758
4,Digits-Only,2674,0.003777742385864258
4,Digits-Only,5763,0.007465839385986328
4,Digits-Only,3118,0.0030651092529296875
4,Digits-Only,9057,0.008655786514282227
4,Digits-Only,2910,0.0031960010528564453
4,Digits-Only,0987,0.0012829303741455078
4,Digits-Only,6864,0.0074710845947265625
4,Digits-Only,2180,0.002974987030029297
4,Digits-Only,2534,0.003139972686767578
4,Digits-Only,5525,0.0070111751556396484
4,Digits-Only,5946,0.006514072418212891
4,Digits-Only,7711,0.00906682014465332
4,Digits-Only,4821,0.006891012191772461
4,Digits-Only,7745,0.008611202239990234
4,Digits-Only,0826,0.0010612010955810547
4,Digits-Only,5114,0.006615877151489258
4,Digits-Only,9479,0.010415077209472656
4,Digits-Only,6829,0.006678104400634766
4,Digits-Only,0521,0.0004119873046875
4,Digits-Only,5178,0.005335092544555664
4,Digits-Only,1042,0.0009851455688476562
4,Digits-Only,8639,0.009266853332519531
4,Digits-Only,8840,0.015280008316040039
4,Digits-Only,8346,0.011425971984863281
4,Digits-Only,8657,0.012619972229003906
4,Digits-Only,1164,0.0017881393432617188
4,Digits-Only,6727,0.007720947265625
4,Digits-Only,3136,0.0062198638916015625
4,Digits-Only,6628,0.007003068923950195
4,Digits-Only,2797,0.03250694274902344
4,Digits-Only,0227,0.0002989768981933594
4,Digits-Only,2359,0.0018849372863769531
4,Digits-Only,7235,0.014443635940551758
4,Digits-Only,4699,0.006884098052978516
4,Digits-Only,1264,0.001516103744506836
4,Digits-Only,5962,0.00985407829284668
4,Digits-Only,3421,0.007400989532470703
4,Digits-Only,2417,0.005302906036376953
4,Digits-Only,3972,0.039601802825927734
4,Digits-Only,7320,0.010574102401733398
4,Digits-Only,8716,0.020470857620239258
4,Digits-Only,5902,0.006989002227783203
4,Digits-Only,1962,0.005611896514892578
4,Digits-Only,8736,0.014659881591796875
4,Digits-Only,0986,0.0014851093292236328
4,Digits-Only,7943,0.014100074768066406
4,Digits-Only,6702,0.02038288116455078
4,Digits-Only,5851,0.013851165771484375
4,Digits-Only,2995,0.013667106628417969
4,Digits-Only,0062,4.1961669921875e-05
4,Digits-Only,4649,0.0037860870361328125
4,Digits-Only,2179,0.004740238189697266
4,Digits-Only,2745,0.005341768264770508
4,Digits-Only,2853,0.004045009613037109
4,Digits-Only,1726,0.003437042236328125
4,Digits-Only,9065,0.017534971237182617
4,Digits-Only,6010,0.007264852523803711
4,Digits-Only,1121,0.0028879642486572266
4,Digits-Only,8749,0.022552013397216797
4,Digits-Only,8160,0.0150909423828125
4,Digits-Only,8342,0.015670061111450195
4,Digits-Only,5717,0.0075740814208984375
4,Digits-Only,5285,0.009809017181396484
4,Digits-Only,8806,0.016216278076171875
4,Digits-Only,3379,0.003513813018798828
4,Digits-Only,9078,0.010274171829223633
4,Digits-Only,2570,0.0022640228271484375
4,Digits-Only,0679,0.0009748935699462891
4,Digits-Only,7803,0.0068471431732177734
4,Digits-Only,1170,0.0017032623291015625
4,Digits-Only,6719,0.0058820247650146484
4,Digits-Only,4498,0.004155874252319336
4,Digits-Only,3000,0.0046558380126953125
4,Digits-Only,2708,0.001600027084350586
4,Digits-Only,1183,0.0007190704345703125
4,Digits-Only,7077,0.005151033401489258
4,Digits-Only,8898,0.006927967071533203
4,Digits-Only,0963,0.0006201267242431641
4,Digits-Only,3797,0.002753019332885742
4,Digits-Only,1684,0.0013492107391357422
4,Digits-Only,0071,8.416175842285156e-05
4,Digits-Only,6598,0.009485960006713867
4,Digits-Only,6656,0.0042340755462646484
4,Digits-Only,8542,0.007519960403442383
4,Digits-Only,2186,0.0014200210571289062
4,Digits-Only,6650,0.005168914794921875
4,Digits-Only,2037,0.0023229122161865234
4,Digits-Only,5764,0.009214162826538086
4,Digits-Only,4338,0.0030930042266845703
4,Digits-Only,6788,0.004235744476318359
4,Digits-Only,5155,0.018429994583129883
4,Digits-Only,1015,0.0006749629974365234
4,Digits-Only,1081,0.0008800029754638672
4,Digits-Only,3114,0.005321979522705078
4,Digits-Only,4102,0.002688884735107422
4,Digits-Only,0578,0.0003838539123535156
4,Digits-Only,1658,0.001177072525024414
4,Digits-Only,3900,0.0024461746215820312
4,Digits-Only,8472,0.007215023040771484
4,Digits-Only,0729,0.0005180835723876953
4,Digits-Only,4559,0.002853870391845703
4,Digits-Only,7463,0.0045871734619140625
4,Digits-Only,5271,0.004857063293457031
4,Digits-Only,9802,0.006047964096069336
4,Digits-Only,0949,0.0007121562957763672
4,Digits-Only,8094,0.010264158248901367
4,Digits-Only,5638,0.005265951156616211
4,Digits-Only,8238,0.008029937744140625
4,Digits-Only,0574,0.00034999847412109375
4,Digits-Only,1209,0.0007319450378417969
4,Digits-Only,1402,0.00095367431640625
4,Digits-Only,8914,0.005947113037109375
4,Digits-Only,8297,0.007515907287597656
4,Digits-Only,0079,5.1975250244140625e-05
4,Digits-Only,8191,0.005594968795776367
4,Digits-Only,3308,0.0031991004943847656
4,Digits-Only,9247,0.007098197937011719
4,Digits-Only,9382,0.006719827651977539
4,Digits-Only,2733,0.0017409324645996094
4,Digits-Only,5428,0.0053310394287109375
4,Digits-Only,8572,0.005535125732421875
4,Digits-Only,5716,0.006192922592163086
4,Digits-Only,3089,0.0019669532775878906
4,Digits-Only,2538,0.0016069412231445312
4,Digits-Only,4988,0.003347158432006836
4,Digits-Only,0559,0.0003490447998046875
4,Digits-Only,4512,0.006557941436767578
4,Digits-Only,0050,6.985664367675781e-05
4,Digits-Only,7416,0.006104946136474609
4,Digits-Only,0221,0.0001347064971923828
4,Digits-Only,9290,0.009920835494995117
4,Digits-Only,9850,0.01090383529663086
4,Digits-Only,2225,0.006930112838745117
4,Digits-Only,3225,0.0031430721282958984
4,Digits-Only,1395,0.001650094985961914
4,Digits-Only,2346,0.0014431476593017578
4,Digits-Only,9043,0.007493257522583008
4,Digits-Only,4583,0.004461050033569336
4,Digits-Only,0883,0.0006501674652099609
4,Digits-Only,3809,0.0024378299713134766
4,Digits-Only,8105,0.00627899169921875
4,Digits-Only,8717,0.006981849670410156
4,Digits-Only,9555,0.007179737091064453
4,Digits-Only,9738,0.010083913803100586
4,Digits-Only,5044,0.003776073455810547
4,Digits-Only,9668,0.007649898529052734
4,Digits-Only,4714,0.0029268264770507812
4,Digits-Only,2925,0.002088785171508789
4,Digits-Only,5454,0.004154205322265625
4,Digits-Only,9044,0.006025075912475586
4,Digits-Only,0587,0.0003771781921386719
4,Digits-Only,6824,0.00416111946105957
4,Digits-Only,3235,0.0038919448852539062
4,Digits-Only,7958,0.005174160003662109
4,Digits-Only,9232,0.007079124450683594
4,Digits-Only,3067,0.00479578971862793
4,Digits-Only,4534,0.0026710033416748047
4,Digits-Only,0217,0.0001327991485595703
4,Digits-Only,1602,0.0010578632354736328
4,Digits-Only,3631,0.0033538341522216797
4,Digits-Only,0082,5.888938903808594e-05
4,Digits-Only,0567,0.0008728504180908203
4,Digits-Only,2215,0.0013430118560791016
4,Digits-Only,4098,0.0025429725646972656
4,Digits-Only,8630,0.01590418815612793
4,Digits-Only,9081,0.008437871932983398
4,Digits-Only,7317,0.0049419403076171875
4,Digits-Only,1640,0.0010149478912353516
4,Digits-Only,2098,0.0013580322265625
4,Digits-Only,5900,0.006188869476318359
4,Digits-Only,5574,0.003738880157470703
4,Digits-Only,8933,0.012022018432617188
4,Digits-Only,4190,0.002863168716430664
4,Digits-Only,3079,0.0028638839721679688
4,Digits-Only,6481,0.010994911193847656
4,Digits-Only,0832,0.0004911422729492188
4,Digits-Only,3661,0.003498077392578125
4,Digits-Only,1264,0.0011200904846191406
4,Digits-Only,1155,0.0006909370422363281
4,Digits-Only,6340,0.004308938980102539
4,Digits-Only,1179,0.0007579326629638672
4,Digits-Only,7140,0.004964113235473633
4,Digits-Only,7258,0.006209135055541992
4,Digits-Only,2141,0.0013470649719238281
4,Digits-Only,2582,0.0016541481018066406
4,Digits-Only,0552,0.0005738735198974609
4,Digits-Only,8357,0.01288294792175293
4,Digits-Only,2041,0.002187013626098633
4,Digits-Only,7493,0.005146980285644531
4,Digits-Only,9259,0.012509822845458984
4,Digits-Only,3023,0.001786947250366211
4,Digits-Only,0255,0.0009779930114746094
4,Digits-Only,8094,0.012765884399414062
4,Digits-Only,6377,0.011954784393310547
4,Digits-Only,1065,0.0011298656463623047
4,Digits-Only,5066,0.009950876235961914
4,Digits-Only,4487,0.005137920379638672
4,Digits-Only,6468,0.007481098175048828
4,Digits-Only,8838,0.044775962829589844
4,Digits-Only,7595,0.014149904251098633
4,Digits-Only,5800,0.007583141326904297
4,Digits-Only,7466,0.010483264923095703
4,Digits-Only,1961,0.002396821975708008
4,Digits-Only,7244,0.006485939025878906
4,Digits-Only,0499,0.00030994415283203125
4,Digits-Only,5862,0.00417017936706543
4,Digits-Only,4412,0.006226778030395508
4,Digits-Only,3002,0.003940105438232422
4,Digits-Only,2969,0.0031549930572509766
4,Digits-Only,8725,0.010081052780151367
4,Digits-Only,3147,0.002025127410888672
4,Digits-Only,6437,0.008237838745117188
4,Digits-Only,0985,0.0006101131439208984
4,Digits-Only,6228,0.004112958908081055
4,Digits-Only,9994,0.010655879974365234
4,Digits-Only,0075,0.0001010894775390625
4,Digits-Only,2014,0.0021491050720214844
4,Digits-Only,0076,0.00010180473327636719
4,Digits-Only,9418,0.011516094207763672
4,Digits-Only,9846,0.008213043212890625
4,Digits-Only,2341,0.0014798641204833984
4,Digits-Only,2799,0.0020673274993896484
4,Digits-Only,9413,0.0073091983795166016
4,Digits-Only,9903,0.010223865509033203
4,Digits-Only,8257,0.012582063674926758
4,Digits-Only,9486,0.006077766418457031
4,Digits-Only,8932,0.008029937744140625
4,Digits-Only,8156,0.005415916442871094
4,Digits-Only,7444,0.009715080261230469
4,Digits-Only,6348,0.005347728729248047
4,Digits-Only,4094,0.0067958831787109375
4,Digits-Only,2621,0.0015759468078613281
4,Digits-Only,6555,0.004023075103759766
4,Digits-Only,6163,0.005468845367431641
4,Digits-Only,0867,0.001764059066772461
4,Digits-Only,1716,0.0011050701141357422
4,Digits-Only,7828,0.004611968994140625
4,Digits-Only,0712,0.00044226646423339844
4,Digits-Only,1592,0.000926971435546875
4,Digits-Only,8712,0.0071218013763427734
4,Digits-Only,7477,0.0049591064453125
4,Digits-Only,2951,0.0018129348754882812
4,Digits-Only,8767,0.005566120147705078
4,Digits-Only,7062,0.005967140197753906
4,Digits-Only,0080,5.078315734863281e-05
4,Digits-Only,6961,0.004321098327636719
4,Digits-Only,0331,0.00020194053649902344
4,Digits-Only,1943,0.0012400150299072266
4,Digits-Only,9774,0.007037162780761719
4,Digits-Only,0288,0.00018310546875
4,Digits-Only,9522,0.006648063659667969
4,Digits-Only,6662,0.008877754211425781
4,Digits-Only,6670,0.004043102264404297
4,Digits-Only,7791,0.006947755813598633
4,Digits-Only,9945,0.007991790771484375
4,Digits-Only,9107,0.008090972900390625
4,Digits-Only,5292,0.0038628578186035156
4,Digits-Only,4195,0.004418849945068359
4,Digits-Only,6072,0.007899045944213867
4,Digits-Only,6713,0.008510112762451172
4,Digits-Only,8882,0.0065462589263916016
4,Digits-Only,7027,0.006043910980224609
4,Digits-Only,8847,0.00543212890625
4,Digits-Only,2726,0.0018548965454101562
4,Digits-Only,0304,0.00017690658569335938
4,Digits-Only,1815,0.002885103225708008
4,Digits-Only,3569,0.004817962646484375
4,Digits-Only,2095,0.0012810230255126953
4,Digits-Only,8065,0.004878997802734375
4,Digits-Only,7080,0.005646228790283203
4,Digits-Only,8881,0.005181789398193359
4,Digits-Only,4366,0.003612995147705078
4,Digits-Only,5805,0.004870891571044922
4,Digits-Only,3240,0.0023310184478759766
4,Digits-Only,5757,0.0050029754638671875
4,Digits-Only,8246,0.006439208984375
4,Digits-Only,6805,0.0040950775146484375
4,Digits-Only,4582,0.0031630992889404297
4,Digits-Only,4030,0.0036170482635498047
4,Digits-Only,1044,0.0006060600280761719
4,Digits-Only,4178,0.0033719539642333984
4,Digits-Only,1772,0.0010192394256591797
4,Digits-Only,3478,0.002089977264404297
4,Digits-Only,5875,0.004185914993286133
4,Digits-Only,0354,0.00028014183044433594
4,Digits-Only,6084,0.004770040512084961
4,Digits-Only,6608,0.004826068878173828
4,Digits-Only,6309,0.003880023956298828
4,Digits-Only,1346,0.0009720325469970703
4,Digits-Only,4433,0.0054929256439208984
4,Digits-Only,0673,0.0006289482116699219
4,Digits-Only,8667,0.006448984146118164
4,Digits-Only,2157,0.0014278888702392578
4,Digits-Only,4183,0.0025119781494140625
4,Digits-Only,0584,0.00036025047302246094
4,Digits-Only,1092,0.0006229877471923828
4,Digits-Only,0734,0.000476837158203125
4,Digits-Only,2466,0.0015118122100830078
4,Digits-Only,1572,0.0010190010070800781
4,Digits-Only,7793,0.006880044937133789
4,Digits-Only,8153,0.00480198860168457
4,Digits-Only,1909,0.0035898685455322266
4,Digits-Only,5494,0.020378828048706055
4,Digits-Only,4457,0.002707242965698242
4,Digits-Only,2570,0.0015909671783447266
4,Digits-Only,5558,0.005604982376098633
4,Digits-Only,9982,0.006204843521118164
4,Digits-Only,3076,0.001886129379272461
4,Digits-Only,9004,0.009255170822143555
4,Digits-Only,1083,0.0007829666137695312
4,Digits-Only,9006,0.006536006927490234
4,Digits-Only,4041,0.002974987030029297
4,Digits-Only,3262,0.0043811798095703125
4,Digits-Only,3301,0.0019199848175048828
4,Digits-Only,6230,0.005202770233154297
4,Digits-Only,5499,0.005021333694458008
4,Digits-Only,4042,0.002457141876220703
4,Digits-Only,2939,0.0019199848175048828
4,Digits-Only,3236,0.0027747154235839844
4,Digits-Only,6946,0.008323907852172852
4,Digits-Only,9343,0.007315158843994141
4,Digits-Only,3463,0.005181074142456055
4,Digits-Only,0787,0.001027822494506836
4,Digits-Only,4246,0.00558161735534668
4,Digits-Only,7796,0.006515979766845703
4,Digits-Only,1718,0.0010187625885009766
4,Digits-Only,6154,0.0037779808044433594
4,Digits-Only,9768,0.009154081344604492
4,Digits-Only,9198,0.006103992462158203
4,Digits-Only,4873,0.004061222076416016
4,Digits-Only,7888,0.010087966918945312
4,Digits-Only,5035,0.005076169967651367
4,Digits-Only,2441,0.0014650821685791016
4,Digits-Only,7223,0.005136013031005859
4,Digits-Only,8638,0.008569955825805664
4,Digits-Only,6827,0.004724025726318359
4,Digits-Only,9664,0.019475221633911133
4,Digits-Only,0870,0.006384849548339844
4,Digits-Only,3800,0.0033638477325439453
4,Digits-Only,6186,0.009158134460449219
4,Digits-Only,4428,0.0057642459869384766
4,Digits-Only,8258,0.03087019920349121
4,Digits-Only,8375,0.025285720825195312
4,Digits-Only,1568,0.0014951229095458984
4,Digits-Only,1911,0.0011017322540283203
4,Digits-Only,0151,9.012222290039062e-05
4,Digits-Only,5309,0.00379180908203125
4,Digits-Only,3305,0.005125284194946289
4,Digits-Only,6051,0.004080295562744141
4,Digits-Only,5132,0.004887104034423828
4,Digits-Only,4305,0.00461888313293457
4,Digits-Only,4889,0.0028829574584960938
4,Digits-Only,7302,0.014161825180053711
4,Digits-Only,8591,0.0077211856842041016
4,Digits-Only,3915,0.003072023391723633
4,Digits-Only,9991,0.013844966888427734
4,Digits-Only,0015,1.621246337890625e-05
4,Digits-Only,6946,0.09099102020263672
4,Digits-Only,8598,0.007530927658081055
4,Digits-Only,1909,0.0015518665313720703
4,Digits-Only,4400,0.0029070377349853516
4,Digits-Only,6703,0.00492095947265625
4,Digits-Only,8557,0.0069789886474609375
4,Digits-Only,0969,0.0006506443023681641
4,Digits-Only,7924,0.00455784797668457
4,Digits-Only,5888,0.006060123443603516
4,Digits-Only,8038,0.0047800540924072266
4,Digits-Only,3117,0.0023529529571533203
4,Digits-Only,2703,0.002119779586791992
4,Digits-Only,1524,0.0015709400177001953
4,Digits-Only,9469,0.013495206832885742
4,Digits-Only,8502,0.007669925689697266
4,Digits-Only,6710,0.004973173141479492
4,Digits-Only,4094,0.005198001861572266
4,Digits-Only,1314,0.0023539066314697266
4,Digits-Only,7404,0.005010366439819336
4,Digits-Only,1386,0.002583026885986328
4,Digits-Only,6169,0.019260168075561523
4,Digits-Only,9924,0.009132862091064453
4,Digits-Only,4611,0.0029730796813964844
4,Digits-Only,6638,0.004248857498168945
4,Digits-Only,7044,0.00559687614440918
4,Digits-Only,9990,0.009847164154052734
4,Digits-Only,9042,0.007560014724731445
4,Digits-Only,5160,0.0035178661346435547
4,Digits-Only,9459,0.006994962692260742
4,Digits-Only,7305,0.00680088996887207
4,Digits-Only,3796,0.002396821975708008
4,Digits-Only,8771,0.006186008453369141
4,Digits-Only,0175,0.00011014938354492188
4,Digits-Only,4816,0.003087282180786133
4,Digits-Only,4076,0.002597808837890625
4,Digits-Only,0167,0.00010395050048828125
4,Digits-Only,4850,0.0032050609588623047
4,Digits-Only,3806,0.003271818161010742
4,Digits-Only,3924,0.0023992061614990234
4,Digits-Only,1445,0.0008847713470458984
4,Digits-Only,7614,0.004762887954711914
4,Digits-Only,5885,0.003958940505981445
4,Digits-Only,9839,0.0072748661041259766
4,Digits-Only,8797,0.0064640045166015625
4,Digits-Only,7029,0.009683847427368164
4,Digits-Only,2503,0.0016429424285888672
4,Digits-Only,0592,0.00037407875061035156
4,Digits-Only,2727,0.0027341842651367188
4,Digits-Only,0105,0.000102996826171875
4,Digits-Only,5474,0.003693819046020508
4,Digits-Only,1080,0.0006690025329589844
4,Digits-Only,3780,0.0023369789123535156
4,Digits-Only,7986,0.0052318572998046875
4,Digits-Only,7869,0.0064508914947509766
4,Digits-Only,2032,0.0012581348419189453
4,Digits-Only,6874,0.004202842712402344
4,Digits-Only,9551,0.008363008499145508
4,Digits-Only,3264,0.00413203239440918
4,Digits-Only,6549,0.005584239959716797
4,Digits-Only,4500,0.003000020980834961
4,Digits-Only,4017,0.0024569034576416016
