Length,Type,Code,Time (seconds)
6,Digits-Only,884005,0.5733931064605713
6,Digits-Only,137697,0.08621597290039062
6,Digits-Only,897700,0.8424928188323975
6,Digits-Only,357364,0.3544952869415283
6,Digits-Only,098522,0.10020184516906738
6,Digits-Only,725835,0.7720320224761963
6,Digits-Only,411617,0.3978438377380371
6,Digits-Only,752098,0.6673872470855713
6,Digits-Only,637883,0.5930221080780029
6,Digits-Only,455538,0.4215199947357178
6,Digits-Only,465542,0.4688682556152344
6,Digits-Only,440112,0.410020112991333
6,Digits-Only,626973,0.5602729320526123
6,Digits-Only,917054,0.7374699115753174
6,Digits-Only,434847,0.29337477684020996
6,Digits-Only,228618,0.1831800937652588
6,Digits-Only,971540,0.7468700408935547
6,Digits-Only,848713,0.5844480991363525
6,Digits-Only,245013,0.16406893730163574
6,Digits-Only,957173,0.6098077297210693
6,Digits-Only,377673,0.240631103515625
6,Digits-Only,774506,0.49879884719848633
6,Digits-Only,489718,0.31073808670043945
6,Digits-Only,792529,0.5039989948272705
6,Digits-Only,639043,0.4156949520111084
6,Digits-Only,326465,0.21060419082641602
6,Digits-Only,781364,0.49402904510498047
6,Digits-Only,177949,0.1222219467163086
6,Digits-Only,209222,0.1413419246673584
6,Digits-Only,745863,0.6504108905792236
6,Digits-Only,660181,0.6051211357116699
6,Digits-Only,809480,0.5592751502990723
6,Digits-Only,757581,0.5239300727844238
6,Digits-Only,526601,0.36103105545043945
6,Digits-Only,203245,0.13576674461364746
6,Digits-Only,540132,0.3865959644317627
6,Digits-Only,009070,0.005697011947631836
6,Digits-Only,794139,0.5046138763427734
6,Digits-Only,366856,0.23504209518432617
6,Digits-Only,850530,0.5348219871520996
6,Digits-Only,013437,0.008295774459838867
6,Digits-Only,607942,0.38299012184143066
6,Digits-Only,814323,0.5106730461120605
6,Digits-Only,256992,0.16591596603393555
6,Digits-Only,824802,0.5548028945922852
6,Digits-Only,869098,0.5851211547851562
6,Digits-Only,779504,0.5501739978790283
6,Digits-Only,405838,0.29172492027282715
6,Digits-Only,084311,0.05441403388977051
6,Digits-Only,418347,0.29659199714660645
6,Digits-Only,913569,0.6178922653198242
6,Digits-Only,553231,0.38761377334594727
6,Digits-Only,872396,0.5744869709014893
6,Digits-Only,073184,0.044562339782714844
6,Digits-Only,790801,0.5121731758117676
6,Digits-Only,313967,0.20967984199523926
6,Digits-Only,019165,0.013662099838256836
6,Digits-Only,036834,0.022176027297973633
6,Digits-Only,806737,0.5044910907745361
6,Digits-Only,119274,0.07335209846496582
6,Digits-Only,035238,0.021259784698486328
6,Digits-Only,908832,0.6014351844787598
6,Digits-Only,815387,0.5861508846282959
6,Digits-Only,574345,0.39757513999938965
6,Digits-Only,474734,0.5289227962493896
6,Digits-Only,791422,0.9987618923187256
6,Digits-Only,947058,0.8945491313934326
6,Digits-Only,445191,0.3411288261413574
6,Digits-Only,938095,1.2248470783233643
6,Digits-Only,094920,0.11279773712158203
6,Digits-Only,343824,0.40412306785583496
6,Digits-Only,354056,0.43293309211730957
6,Digits-Only,277014,0.3721330165863037
6,Digits-Only,303366,0.2925560474395752
6,Digits-Only,459287,0.7067289352416992
6,Digits-Only,618620,0.6837050914764404
6,Digits-Only,811542,1.2444899082183838
6,Digits-Only,989462,1.2857251167297363
6,Digits-Only,878336,1.1198060512542725
6,Digits-Only,863918,1.1272239685058594
6,Digits-Only,843875,0.9236328601837158
6,Digits-Only,000034,5.3882598876953125e-05
6,Digits-Only,966816,1.4287292957305908
6,Digits-Only,797754,1.0740609169006348
6,Digits-Only,705378,0.7623319625854492
6,Digits-Only,025133,0.030163049697875977
6,Digits-Only,720488,0.9874880313873291
6,Digits-Only,564121,0.7760059833526611
6,Digits-Only,550633,0.7098281383514404
6,Digits-Only,570527,0.9568309783935547
6,Digits-Only,653448,0.6677896976470947
6,Digits-Only,112707,0.1347501277923584
6,Digits-Only,751226,0.9873268604278564
6,Digits-Only,310808,0.4044680595397949
6,Digits-Only,069841,0.09832215309143066
6,Digits-Only,226913,0.24628090858459473
6,Digits-Only,622786,0.8647129535675049
6,Digits-Only,350920,0.4764888286590576
6,Digits-Only,194829,0.268740177154541
6,Digits-Only,369902,0.4754772186279297
6,Digits-Only,040703,0.045797109603881836
6,Digits-Only,786603,0.8394749164581299
6,Digits-Only,270444,0.3169589042663574
6,Digits-Only,053894,0.0484309196472168
6,Digits-Only,658276,0.6989297866821289
6,Digits-Only,856011,0.8592300415039062
6,Digits-Only,794573,0.9306530952453613
6,Digits-Only,415557,0.4612538814544678
6,Digits-Only,635525,0.6973769664764404
6,Digits-Only,085139,0.10448098182678223
6,Digits-Only,879575,1.0371451377868652
6,Digits-Only,805418,0.9314868450164795
6,Digits-Only,188708,0.22621417045593262
6,Digits-Only,936213,0.687654972076416
6,Digits-Only,815940,0.522993803024292
6,Digits-Only,253173,0.17019176483154297
6,Digits-Only,825563,0.5407238006591797
6,Digits-Only,338862,0.22214317321777344
6,Digits-Only,927596,0.6023850440979004
6,Digits-Only,768720,0.5113561153411865
6,Digits-Only,777231,0.4978981018066406
6,Digits-Only,283072,0.18196892738342285
6,Digits-Only,262994,0.18464303016662598
6,Digits-Only,577441,0.40335893630981445
6,Digits-Only,797856,0.516930103302002
6,Digits-Only,407449,0.2715797424316406
6,Digits-Only,203870,0.13376998901367188
6,Digits-Only,453839,0.3003959655761719
6,Digits-Only,519707,0.3487858772277832
6,Digits-Only,800402,0.5165691375732422
6,Digits-Only,946109,0.7885658740997314
6,Digits-Only,849166,0.5531866550445557
6,Digits-Only,885771,0.5764777660369873
6,Digits-Only,715527,0.46756887435913086
6,Digits-Only,234318,0.15639901161193848
6,Digits-Only,580496,0.36881518363952637
6,Digits-Only,663674,0.42008233070373535
6,Digits-Only,310358,0.19800710678100586
6,Digits-Only,487811,0.5046300888061523
6,Digits-Only,554913,0.3606269359588623
6,Digits-Only,859484,0.5556471347808838
6,Digits-Only,407237,0.2695298194885254
6,Digits-Only,145438,0.0935211181640625
6,Digits-Only,509078,0.3456583023071289
6,Digits-Only,088708,0.058367013931274414
6,Digits-Only,411442,0.2706589698791504
6,Digits-Only,400254,0.26911306381225586
6,Digits-Only,804112,0.5359609127044678
6,Digits-Only,095955,0.06006884574890137
6,Digits-Only,826116,0.5384831428527832
6,Digits-Only,288840,0.19399499893188477
6,Digits-Only,017770,0.011728048324584961
6,Digits-Only,687967,0.4448070526123047
6,Digits-Only,736729,0.47577595710754395
6,Digits-Only,114915,0.07228779792785645
6,Digits-Only,725830,0.46680402755737305
6,Digits-Only,644308,0.41970109939575195
6,Digits-Only,952598,0.6063838005065918
6,Digits-Only,391771,0.25312018394470215
6,Digits-Only,443375,0.28894615173339844
6,Digits-Only,125079,0.08454084396362305
6,Digits-Only,462330,0.30613183975219727
6,Digits-Only,543085,0.35317206382751465
6,Digits-Only,375538,0.24721693992614746
6,Digits-Only,559012,0.5331161022186279
6,Digits-Only,774111,0.5000860691070557
6,Digits-Only,847055,0.7171261310577393
6,Digits-Only,421643,0.27543187141418457
6,Digits-Only,346252,0.2247769832611084
6,Digits-Only,129915,0.08556199073791504
6,Digits-Only,073904,0.05018019676208496
6,Digits-Only,836150,0.543734073638916
6,Digits-Only,144897,0.0901949405670166
6,Digits-Only,533097,0.34702324867248535
6,Digits-Only,258259,0.16874408721923828
6,Digits-Only,865679,0.552819013595581
6,Digits-Only,207694,0.13281989097595215
6,Digits-Only,590977,0.37639331817626953
6,Digits-Only,826708,0.5247602462768555
6,Digits-Only,331774,0.21135687828063965
6,Digits-Only,382753,0.24190902709960938
6,Digits-Only,626292,0.40541577339172363
6,Digits-Only,139249,0.08774328231811523
6,Digits-Only,246437,0.15857815742492676
6,Digits-Only,519848,0.334352970123291
6,Digits-Only,484779,0.32071709632873535
6,Digits-Only,354365,0.22955799102783203
6,Digits-Only,162902,0.10528206825256348
6,Digits-Only,614813,0.4042799472808838
6,Digits-Only,848958,0.5525209903717041
6,Digits-Only,624716,0.4037041664123535
6,Digits-Only,796222,0.5225720405578613
6,Digits-Only,983740,0.643333911895752
6,Digits-Only,174254,0.11953473091125488
6,Digits-Only,338031,0.22427988052368164
6,Digits-Only,014491,0.009353876113891602
6,Digits-Only,373504,0.23656415939331055
6,Digits-Only,182959,0.1179347038269043
6,Digits-Only,484201,0.31194615364074707
6,Digits-Only,551042,0.5222887992858887
6,Digits-Only,927155,0.6054372787475586
6,Digits-Only,654721,0.42413973808288574
6,Digits-Only,670590,0.4337730407714844
6,Digits-Only,766189,0.4942936897277832
6,Digits-Only,818923,0.531688928604126
6,Digits-Only,248286,0.16252899169921875
6,Digits-Only,458735,0.30210304260253906
6,Digits-Only,693364,0.4512670040130615
6,Digits-Only,077038,0.05282306671142578
6,Digits-Only,309300,0.20650720596313477
6,Digits-Only,860900,0.541785717010498
6,Digits-Only,194946,0.12422490119934082
6,Digits-Only,375965,0.2505218982696533
6,Digits-Only,906963,0.5744450092315674
6,Digits-Only,716019,0.4553549289703369
6,Digits-Only,069730,0.04392123222351074
6,Digits-Only,573020,0.37272191047668457
6,Digits-Only,969221,0.616710901260376
6,Digits-Only,333428,0.21363401412963867
6,Digits-Only,781153,0.5025928020477295
6,Digits-Only,206461,0.13451004028320312
6,Digits-Only,976701,0.6353578567504883
6,Digits-Only,371959,0.23991918563842773
6,Digits-Only,368634,0.24510693550109863
6,Digits-Only,044521,0.046495914459228516
6,Digits-Only,922834,0.6071150302886963
6,Digits-Only,527940,0.34310197830200195
6,Digits-Only,280095,0.18130993843078613
6,Digits-Only,712384,0.46057701110839844
6,Digits-Only,387927,0.257000207901001
6,Digits-Only,637423,0.4243907928466797
6,Digits-Only,960507,0.767503023147583
6,Digits-Only,426966,0.2769460678100586
6,Digits-Only,263733,0.1715548038482666
6,Digits-Only,453271,0.2962987422943115
6,Digits-Only,609656,0.40203094482421875
6,Digits-Only,100846,0.06335210800170898
6,Digits-Only,078933,0.05207705497741699
6,Digits-Only,653986,0.41796183586120605
6,Digits-Only,045201,0.029513120651245117
6,Digits-Only,865327,0.5562272071838379
6,Digits-Only,184066,0.11945414543151855
6,Digits-Only,341366,0.22375893592834473
6,Digits-Only,018590,0.012773752212524414
6,Digits-Only,314400,0.20713114738464355
6,Digits-Only,300448,0.19962191581726074
6,Digits-Only,301107,0.19544768333435059
6,Digits-Only,909824,0.578747034072876
6,Digits-Only,476786,0.30520200729370117
6,Digits-Only,391127,0.2779698371887207
6,Digits-Only,212677,0.14400196075439453
6,Digits-Only,835448,0.5475318431854248
6,Digits-Only,542825,0.3538329601287842
6,Digits-Only,667570,0.4314076900482178
6,Digits-Only,777055,0.5024552345275879
6,Digits-Only,381025,0.24860501289367676
6,Digits-Only,974022,0.6128559112548828
6,Digits-Only,623162,0.4071922302246094
6,Digits-Only,325306,0.2094860076904297
6,Digits-Only,269556,0.17446684837341309
6,Digits-Only,949416,0.610217809677124
6,Digits-Only,868550,0.5584981441497803
6,Digits-Only,872111,0.5650238990783691
6,Digits-Only,054764,0.034995079040527344
6,Digits-Only,545359,0.3565850257873535
6,Digits-Only,613771,0.4035160541534424
6,Digits-Only,046942,0.029593229293823242
6,Digits-Only,804069,0.688270092010498
6,Digits-Only,727055,0.4655327796936035
6,Digits-Only,410994,0.26126599311828613
6,Digits-Only,943725,0.6039729118347168
6,Digits-Only,651620,0.4204139709472656
6,Digits-Only,918204,0.5879578590393066
6,Digits-Only,091818,0.05781388282775879
6,Digits-Only,158035,0.10575628280639648
6,Digits-Only,639524,0.41985630989074707
6,Digits-Only,548082,0.3560612201690674
6,Digits-Only,349850,0.23086309432983398
6,Digits-Only,242821,0.162949800491333
6,Digits-Only,737480,0.47696685791015625
6,Digits-Only,770999,0.4979848861694336
6,Digits-Only,263826,0.17126202583312988
6,Digits-Only,818674,0.640761137008667
6,Digits-Only,289030,0.19263410568237305
6,Digits-Only,502298,0.32308077812194824
6,Digits-Only,757002,0.4864518642425537
6,Digits-Only,929651,0.593142032623291
6,Digits-Only,080990,0.050498008728027344
6,Digits-Only,664686,0.43312692642211914
6,Digits-Only,220804,0.13670110702514648
6,Digits-Only,149442,0.10393595695495605
6,Digits-Only,557485,0.37781715393066406
6,Digits-Only,505677,0.3486971855163574
6,Digits-Only,277316,0.18265700340270996
6,Digits-Only,767360,0.49904584884643555
6,Digits-Only,302502,0.19590401649475098
6,Digits-Only,795726,0.5135030746459961
6,Digits-Only,982598,0.6346349716186523
6,Digits-Only,776818,0.5197482109069824
6,Digits-Only,146685,0.09989500045776367
6,Digits-Only,381029,0.2564229965209961
6,Digits-Only,831518,0.7260532379150391
6,Digits-Only,915818,0.582252025604248
6,Digits-Only,651166,0.41805505752563477
6,Digits-Only,895865,0.5944390296936035
6,Digits-Only,681744,0.44164609909057617
6,Digits-Only,672525,0.43328285217285156
6,Digits-Only,991777,0.6391017436981201
6,Digits-Only,956549,0.6219639778137207
6,Digits-Only,480864,0.31215882301330566
6,Digits-Only,251639,0.16764330863952637
6,Digits-Only,552930,0.36245179176330566
6,Digits-Only,155334,0.09541821479797363
6,Digits-Only,151253,0.10340118408203125
6,Digits-Only,451825,0.29631495475769043
6,Digits-Only,311211,0.25318312644958496
6,Digits-Only,825158,0.5443747043609619
6,Digits-Only,001590,0.001245260238647461
6,Digits-Only,738617,0.47565627098083496
6,Digits-Only,551681,0.35547590255737305
6,Digits-Only,917182,0.5943889617919922
6,Digits-Only,636254,0.4100198745727539
6,Digits-Only,004717,0.003161907196044922
6,Digits-Only,809073,0.516049861907959
6,Digits-Only,417882,0.27306604385375977
6,Digits-Only,175330,0.11015987396240234
6,Digits-Only,249944,0.17763304710388184
6,Digits-Only,893387,0.5758788585662842
6,Digits-Only,412913,0.2693612575531006
6,Digits-Only,048288,0.029758930206298828
6,Digits-Only,628563,0.4093639850616455
6,Digits-Only,978066,0.6294741630554199
6,Digits-Only,518879,0.5260231494903564
6,Digits-Only,504791,0.3646838665008545
6,Digits-Only,555952,0.38811326026916504
6,Digits-Only,871334,0.5978438854217529
6,Digits-Only,937188,0.646212100982666
6,Digits-Only,001939,0.0011668205261230469
6,Digits-Only,453906,0.33199572563171387
6,Digits-Only,105444,0.08366775512695312
6,Digits-Only,676084,0.46678709983825684
6,Digits-Only,170464,0.10974812507629395
6,Digits-Only,702881,0.4530520439147949
6,Digits-Only,016289,0.011310100555419922
6,Digits-Only,105667,0.0674128532409668
6,Digits-Only,691822,0.4538919925689697
6,Digits-Only,149780,0.0947721004486084
6,Digits-Only,295445,0.19995379447937012
6,Digits-Only,493289,0.32320284843444824
6,Digits-Only,602471,0.3890972137451172
6,Digits-Only,646444,0.40986180305480957
6,Digits-Only,072950,0.04439711570739746
6,Digits-Only,187103,0.11980581283569336
6,Digits-Only,001782,0.0011091232299804688
6,Digits-Only,788925,0.49536800384521484
6,Digits-Only,784636,0.5027780532836914
6,Digits-Only,020549,0.013543128967285156
6,Digits-Only,873649,0.568943977355957
6,Digits-Only,386047,0.24775981903076172
6,Digits-Only,787136,0.5067899227142334
6,Digits-Only,657084,0.44429802894592285
6,Digits-Only,610348,0.38962697982788086
6,Digits-Only,591396,0.38080406188964844
6,Digits-Only,928569,0.5977659225463867
6,Digits-Only,198716,0.13049793243408203
6,Digits-Only,394651,0.2614271640777588
6,Digits-Only,794508,0.5100269317626953
6,Digits-Only,261981,0.16717004776000977
6,Digits-Only,297917,0.34540295600891113
6,Digits-Only,530513,0.3902273178100586
6,Digits-Only,217399,0.13623619079589844
6,Digits-Only,564095,0.3585958480834961
6,Digits-Only,883852,0.5524611473083496
6,Digits-Only,956315,0.6226279735565186
6,Digits-Only,694984,0.453341007232666
6,Digits-Only,095553,0.059870004653930664
6,Digits-Only,643991,0.4216887950897217
